word,Economic,Capacity and Resources,Morality,Fairness and Equality,"Legality, Constitutionality, Jurisdiction",Policy Prescription and Evaluation,Crime and Punishment,Security and Defense,Health and Safety,Quality of Life,Cultural Identity,Public Sentiment,Political,External Regulation and Reputation,Other
said,0.05102204676756051,0.006026322827324127,-0.045727122703182764,-0.07093330363998403,-0.034405093651514354,-0.08981972782302568,0.03225504081872659,0.014214559813058568,0.04153219860495179,0.02707928309363367,-0.07501059305166362,0.062475133798179955,0.0001043759262809139,0.05970783345597957,0.021479045763670157
state,0.010043459805744849,-0.0046608181249842675,-0.19111991127764058,-0.04661182447055795,0.08658497154277484,0.05337143891734019,-0.06828887007984881,0.017096091718029525,0.039010175098942584,-0.059058416827858014,0.035488548129687575,-0.05774436562521245,0.013936633804755036,0.21207472561420523,-0.04012183822537455
gun,0.10561332957264613,-0.3134414184445437,0.0196204268140916,-0.011044196330307645,-0.0170241471505841,0.05322164336268111,0.08171089809949504,0.06012409772877258,0.11264601992860442,-0.24801207901336922,0.09632309191341935,0.06130315567030076,0.04201516072956091,0.1025160582554598,-0.14557204113622577
would,0.04198743655622538,0.04447681382743168,-0.09356223003737664,-0.0349063409624244,-0.004197556823029523,0.17521064821280508,-0.05082442890926273,0.028829295341561378,0.029015339986972078,-0.03586398104493099,-0.16159452029140844,-0.10010890638411758,0.04964385317280455,0.04542745104154993,0.06646712631319952
law,-0.16147631415679112,-0.30886291902501406,0.0417503087938894,0.09304920280139203,0.22275542398798262,0.2152391084386754,0.0853547202536703,0.009102536250187053,-0.08238736251330074,-0.06749207121233508,-0.13865611652015414,0.043705262667416214,0.06560304786251916,0.08083041370647748,-0.09851524133461545
year,0.08047161996542214,0.22027064237453828,-0.18330333494701848,-0.0021133984532974,-0.03788807050596891,0.00046402159898417385,-0.044293923625675594,-0.05517108485504538,0.054064291844260405,0.1694782585031607,0.0349365547856863,-0.09235978638130717,-0.04103185441840828,0.014686253345590308,-0.11821018923092
new,0.04232138032320738,0.047479581184530634,-0.14594716563217952,0.10293359136938506,0.019738547148512788,0.0713818602306742,-0.044070550302273234,0.02984199975842047,-0.06809961591101465,-0.02461570180980246,0.0738861662837468,0.05659073466353044,-0.04818415042664519,-0.027393542924321248,-0.08586313395577182
court,-0.031200616253641476,-0.06618877584823511,-0.3460226730424113,0.09379136443576613,0.3627479492792321,-0.05766665640595638,-0.004892224853183674,-0.09371684086911933,0.15023408308646402,0.002968860379475638,-0.020124489593686394,-0.021168229424912522,-0.0988218761849592,0.1339093463057695,-0.003849221010602869
one,0.027299791059108913,0.07121789069808834,-0.005127993145219892,0.01664355597882995,-0.11236908932910447,-0.018594953145468274,-0.013013292371393804,-0.031597204691878295,-0.03374802255129901,0.05098757416165321,0.03985395728999738,0.01784215257845573,-0.007788116821412749,0.016715418184275337,-0.018321667894631577
people,-0.11287678949637346,-0.0837336216881263,0.13128701752583755,0.07694337421296772,-0.08610133882516624,-0.008480745399821483,-0.039207682767070075,0.07835651494610275,0.05988693558246559,0.0005940997572466286,0.12768223281945904,0.23066140379193298,-0.05300644863654664,-0.1956129164890081,-0.1263920353339026
marriage,0.07512089704214488,-0.21050085355817297,0.1864564598933,0.046980347185984477,0.06424058084803046,0.09617126078574559,0.016476583504897637,-0.2934078974212776,-0.3618710295625307,0.16873837621739693,0.15582719723159708,0.060775624066567335,0.11374077321948506,-0.060781263338233804,-0.05796705611493429
