word,Economic,Capacity and Resources,Morality,Fairness and Equality,"Legality, Constitutionality, Jurisdiction",Policy Prescription and Evaluation,Crime and Punishment,Security and Defense,Health and Safety,Quality of Life,Cultural Identity,Public Sentiment,Political,External Regulation and Reputation,Other
gun,0.07709918,0.08231344,0.083385006,0.03909711,-0.04294124,0.030924408,0.031587377,-0.032319155,0.078269936,-0.053188287,0.07691492,0.023778914,-0.019114511,0.05259475,0.0012599741
said,0.12205345,0.08691187,-0.06287379,0.046237055,0.03975922,-0.098956525,0.023336181,-0.057404034,0.02911974,0.02740683,-0.07059783,0.016492296,0.03132747,0.054946225,0.008468693
law,-0.095076084,-0.11588905,0.044103947,0.07126478,0.07816452,0.11718015,0.043388214,-0.032177795,-0.024101296,0.015425094,-0.09371474,0.018039024,-0.05889467,0.02928529,0.0036172944
state,-0.0782292,-0.042379353,-0.11538879,-0.09435641,0.078438,0.0027963298,-0.0634431,0.08458868,-0.0016232341,-0.08852293,0.019040747,-0.03681965,-0.013587142,0.14389023,-0.0059513375
would,0.04960082,-0.025346985,0.0353319,0.12528332,-0.07663045,0.11124666,0.0075486163,-0.013392413,0.03530595,-0.06865502,-0.119645596,-0.05976324,0.046885602,-0.076002635,-0.003027246
weapon,-0.08159368,0.06864702,0.03690222,-0.032901283,-0.029947422,0.07677932,0.027959082,0.039791185,0.071918674,-0.07206293,-0.06336297,-0.11921121,0.028254425,0.046075698,0.004555894
bill,-0.12533599,-0.10347705,-0.037255935,-0.10332057,-0.104664735,0.1315711,-0.07718207,-0.083562195,-0.10946203,-0.122004166,-0.10456593,-0.06887519,0.0921051,-0.11744417,0.00034095088
people,-0.04677113,-0.08191618,0.058683768,-0.0068343137,-0.023819111,-0.011109265,-0.07010194,0.038742743,0.0527346,-0.14745733,0.08427335,0.11814607,-0.040328942,0.004705736,-0.002813246
control,-0.08359038,0.07256093,0.022967093,-0.08605683,-0.11500745,0.053769395,-0.039110854,-0.058964,-0.0833941,-0.055994287,-0.0042714737,0.04208429,0.056719422,0.020334741,0.003097095
firearm,0.07570408,0.08301023,-0.16804408,0.13400982,-0.05073576,0.08596436,0.023315605,0.05783526,0.11914717,-0.07759691,0.026337568,-0.037065692,-0.079075046,0.08812458,-0.006935388
right,-0.12662846,-0.056541394,-0.051570375,0.041204374,0.10562633,-0.015530458,-0.046478692,-0.052147295,-0.121870406,0.06269576,0.013331973,0.04624055,-0.0028210077,0.067881145,-0.0016854614
new,0.044427108,0.076716,-0.09572976,-0.14191657,0.022353789,0.08431296,0.0062431428,0.034973573,-0.056637213,0.0019420302,0.09430415,-0.030523634,-0.037815195,-0.018540446,0.005496138
one,0.037789162,0.11062868,0.0209091,-0.005693709,-0.026264628,-0.021895368,0.0751359,-0.08874051,0.0076684556,0.12309308,0.053443406,0.042757675,-0.05798257,0.10668641,-0.0043122997
year,0.085914604,0.07530116,-0.029669719,-0.10250853,0.0044710324,-0.021046603,0.019280875,0.055126682,-0.040408127,0.06941671,0.10861562,-0.083678626,-0.018402312,0.09257501,-0.010222051
