word,Economic,Capacity and Resources,Morality,Fairness and Equality,"Legality, Constitutionality, Jurisdiction",Policy Prescription and Evaluation,Crime and Punishment,Security and Defense,Health and Safety,Quality of Life,Cultural Identity,Public Sentiment,Political,External Regulation and Reputation,Other
death,0.007972661,0.042530917,0.05048168,0.037207507,-0.015005709,0.07267891,-0.01190929,0.023437357,-0.071762666,0.006969069,0.08120547,0.08246218,0.005887698,-0.005131776,0.0716357
said,0.0010671304,0.09565072,0.10442633,-0.002823348,-0.009331713,-0.107430845,0.037256166,0.036600105,0.099292755,0.07826361,-0.09189192,0.041508052,0.037353095,0.0110135125,0.09968025
court,0.02248091,-0.023520136,-0.12594415,-0.069575705,0.11938701,-0.052182693,-0.11941434,-0.092146955,-0.0018637759,-0.02465243,-0.074067846,0.013572811,-0.100706294,0.038395163,-0.0786713
penalty,0.029212428,-0.05274364,0.048182495,-0.03814034,0.037379958,0.08425288,-0.058624458,0.06231629,-0.14296277,-0.046163987,0.0036938626,0.06713006,0.065565616,0.078933224,-0.08050859
state,0.07273104,0.0779789,-0.08187921,0.010234643,-0.078730285,0.0620088,-0.07920584,-0.079687096,0.08165428,-0.116386145,0.06356353,-0.030277207,0.061598495,0.12130798,0.100721665
case,0.08852072,0.072191216,-0.03777245,0.09630997,0.08877523,-0.03597071,-0.1044715,-0.11300464,-0.13114966,-0.06651247,-0.07777459,-0.034671463,0.0017230444,-0.07009158,-0.06380855
execution,-0.021393191,0.019973557,0.080767766,-0.037299287,-0.0675818,0.048520174,0.0005509815,-0.10969977,0.08395528,-0.10903197,0.0930842,0.13374291,-0.13242534,0.06290995,0.09433948
murder,-0.12369896,-0.06704926,-0.10945148,-0.014999557,0.09257962,0.02669239,0.047901608,-0.13023487,-0.119322255,0.017727936,0.0017721236,-0.09967566,-0.069319084,-0.087187156,-0.06569499
year,0.09028431,0.075257026,0.049840868,0.04409105,-0.029837301,0.046265848,-0.081465915,0.010624948,-0.12686667,0.10984113,0.11944767,-0.12615874,0.029363217,-0.024118712,-0.073304415
would,-0.10252569,0.04268227,0.009652225,-0.05663507,-0.006007697,0.14357188,-0.049285498,0.10431375,0.051536556,0.03163098,-0.12962899,0.0038063133,0.01744375,0.069794096,0.114766106
judge,0.026671601,0.028720118,-0.14353304,0.017136743,0.10596239,-0.049608104,-0.09258827,-0.07719712,0.004995157,-0.030368177,-0.15051109,-0.06187171,-0.09761545,-0.14299227,-0.06920961
attorney,0.09614604,0.05166524,-0.041901607,0.09794169,0.1214536,-0.021678526,-0.1194492,-0.029738918,-0.0089572705,-0.14065304,-0.10845212,-0.122333266,-0.10591369,-0.11896496,0.10711604
