word,Economic,Capacity and Resources,Morality,Fairness and Equality,"Legality, Constitutionality, Jurisdiction",Policy Prescription and Evaluation,Crime and Punishment,Security and Defense,Health and Safety,Quality of Life,Cultural Identity,Public Sentiment,Political,External Regulation and Reputation,Other
marriage,-0.074659474,0.060717177,0.030379169,0.00035640123,0.036500204,0.005338106,0.068884164,0.009222619,-0.052234977,0.03356931,0.06622533,-0.00912098,0.0013790843,0.032359865,-0.0007228435
gay,0.0849188,0.07057795,-0.009168513,0.029385192,-0.042967685,-0.045778636,0.100766584,0.006816944,-0.09937066,-0.062562935,0.0631901,0.052024752,0.052669164,0.053274725,0.0073252576
state,0.036009587,-0.06649125,-0.1065223,-0.073753215,0.06507231,0.085181385,-0.089867756,0.005775457,0.043144014,-0.032744035,-0.009849684,-0.021940542,-0.020850573,0.094602175,0.0046457313
samesex,0.04401267,0.06653074,0.051372368,0.09935494,0.007689258,0.037461735,0.0035800014,-0.0107508665,0.0505299,-0.12643854,0.048180126,0.061464433,-0.014109627,0.017494563,-0.00079630787
said,-0.103456795,0.09277632,-0.003589364,-0.08209256,-0.032254178,-0.06770625,0.12891431,-0.0047662756,0.09764622,0.05898672,-0.08150182,0.08026732,0.06447235,0.094296575,-0.0008546946
court,-0.08635902,-0.0022767333,-0.0982679,-0.057186145,0.097192906,-0.107022844,-0.0030819422,-0.0018472621,-0.04717533,-0.052947167,-0.038913645,-0.06982672,-0.08916379,0.040814,0.0040062927
couple,0.074133776,0.081511706,-0.1012478,0.072979234,0.045613676,0.06741059,0.056541394,-0.004340495,-0.030946705,0.08306958,0.004560758,-0.09008266,-0.098194145,0.09568348,0.0077455575
right,-0.07462256,0.07658974,-0.06557864,0.12620679,0.04939506,-0.010814169,0.00196584,-0.009151353,0.04379146,-0.0054491735,-0.055392373,0.08853566,-0.034751102,0.023676598,-0.0004182464
would,-0.09580125,0.053032562,-0.02269951,-0.05371055,0.022868585,0.13590911,-0.06511462,-0.0062715476,0.06021933,-0.027945545,-0.07446788,-0.088285506,0.054217484,-0.113528155,-0.0038433967
law,-0.0832949,0.034733407,-0.02389143,0.073133245,0.09598375,0.051106665,0.07586324,0.0052505815,0.03917123,-0.13442631,-0.11319641,-0.06985289,-0.057539776,0.10286868,-0.00029073906
union,-0.111021385,0.050621137,0.085799806,0.042387895,0.0035580483,0.07210743,-0.09070153,-0.0014661445,-0.03591063,-0.1103964,-0.012701134,-0.02525629,-0.019526068,0.1014004,0.0061014225
new,0.08224029,-0.066100694,-0.065756634,0.047004264,0.04530384,0.069666766,0.08889595,-0.010370701,0.008990735,-0.02808713,-0.0054618516,0.04018475,-0.05932816,0.05127507,-0.0068393047
issue,0.010601369,0.050934583,0.092868246,-0.11723554,-0.033792406,-0.07279863,-0.13045068,0.004082506,0.07320771,-0.12538654,-0.109966934,-0.072231546,0.10459626,0.07460325,0.007216206
one,0.0128116645,0.04190653,0.013159303,-0.007232716,-0.004906872,0.044864558,-0.06615254,-0.004620311,0.020195678,-0.02190802,0.11892286,0.0035265007,0.007187524,0.036527045,-0.00027535064
year,0.022687364,0.06490904,-0.10355289,-0.013294998,-0.044381186,-0.061455462,0.08152269,0.005141335,0.061582502,0.09487118,0.042226017,0.030320222,0.045741193,0.11388938,0.008092767
ban,-0.0954077,-0.06590374,-0.07382067,0.0330788,0.07424659,0.06524482,0.021274311,-0.00028760475,-0.026661467,-0.06515067,-0.072683945,0.043306224,0.0026355244,-0.12802112,-0.002631062
legal,-0.12191308,0.049469367,-0.08326477,-0.034820423,0.11531105,0.06661334,-0.14446107,-0.00478709,0.0023464542,-0.04647683,-0.16173838,0.013488556,-0.10452378,0.09555312,0.008782973
