word,Economic,Capacity and Resources,Morality,Fairness and Equality,"Legality, Constitutionality, Jurisdiction",Policy Prescription and Evaluation,Crime and Punishment,Security and Defense,Health and Safety,Quality of Life,Cultural Identity,Public Sentiment,Political,External Regulation and Reputation,Other
gun,0.09083199776450245,-0.007735004751303345,0.10346658154733675,-0.02029109914189436,-0.171890531930273,-0.04026557471594714,-0.07418681108593335,-0.0055509050644343355,0.12706561555837761,-0.07403493317198083,0.09797619226084103,0.03989248445098383,-0.01285274245163436,-0.030021538531038405,-0.0224037307376032
said,0.2483992515340643,0.1331857132175394,-0.24002866000455075,0.05428330775116515,0.07793063912178642,-0.311447673452637,0.0005838437015331683,-0.06571910726834632,-0.055328624143791784,-0.03180164079915279,-0.11809490592249894,0.12095660603710989,0.14059911534651723,0.0597220568065011,-0.013239921925239567
guns,-0.047768572290826886,-0.0076908999696734025,0.0754817720212685,-0.10231750506892942,-0.21409810550222252,0.17356649808576097,0.10700058435729856,-0.08512378007652309,0.1192063451965726,-0.0039154821880164415,0.10167848241889602,-0.055251896806216026,-0.1167215827809099,0.07062692005466105,-0.0146727774511401
would,0.08284555236369567,-0.039912786792312735,0.0688292173029187,0.04759496882516377,-0.08648816681234052,0.3634263409413125,-0.003998841346869008,-0.10141991647116202,-0.009018050519437684,-0.07069468602326973,-0.26781793172822227,-0.1074011832887629,0.13806147931707313,-0.0028259704136338578,-0.011180025354152454
law,-0.10069440821873843,-0.09314179988951043,-0.051169931701860405,0.00949950386691932,0.27334883468628607,0.33617821999497294,0.11997450824384381,-0.021363103498681767,-0.015181477148736796,-0.04467084499935848,-0.11590235166700998,-0.18799376450073002,-0.05401484977943448,-0.045374343772203465,-0.009494191615757925
people,-0.031342576985793985,-0.09824415279140691,0.030911988660694584,-0.023030195379752934,0.06740345034291903,-0.093504773981223,-0.08360553821452615,-0.052737018003481996,-0.062363300713113266,-0.04164692780201597,0.21831709136077823,0.210029412809704,0.002672693926346054,-0.030920766113932168,-0.011939387115195902
weapons,-0.07204955605207265,0.03184653420211693,0.01294394807331485,-0.11138257412114563,-0.016362907858908475,0.14753580796745944,0.01709313025103213,0.07565288150623103,0.08716244652920405,-0.04589853318908939,-0.06565216881044252,-0.17455342181849168,0.056340113675200656,0.0659167905558585,-0.00859249091026707
state,-0.12484020874304723,-0.029064949466424187,-0.11236451932298047,-0.1306326365930884,0.28260713229461093,0.011852307030608132,0.0022212738278346083,0.12219571182355708,0.044717122387618366,-0.11512728579765508,-0.00390677385072287,0.05175480796493232,0.017332776634120174,-0.008481682047036377,-0.008263076142327673
bill,-0.1589491098364398,-0.041683146605020524,0.0504072413826466,-0.0845722628560902,-0.04757924977890873,0.3287633891338519,0.006763444878554947,-0.020751682991485262,0.03827143777864633,-0.1573552188622513,-0.08661108044608536,0.004829135883905687,0.3058068344653448,-0.1326113219973787,-0.004728410149290579
control,0.06317390003108349,-0.01960811973634227,0.025754479583210935,-0.06533598326190936,-0.1731150775444851,0.08262153868045044,-0.09801853745722017,-0.014073273829086764,0.044285837368936674,-0.05096898558830367,0.015017028341669176,0.14011506092047887,0.06488191317136348,-0.005225145635404717,-0.009504635044440825
new,0.0894298853007237,0.0026952436600205056,-0.11883499096703644,-0.20999299467145427,0.043663687588240026,0.16164156551508327,-0.0067287076833104816,0.10010354505290206,-0.03556137271913213,0.021556547510084883,0.02884460647588508,-0.00798493495092137,-0.09169795378393246,0.031431422135034845,-0.008565548462186915
laws,-0.2161581938438293,-0.07526119281315474,-0.005415343030383483,0.02299308417732933,-0.008627763143294194,0.13798676446067726,0.04337815956656875,-0.06195473917061187,-0.040868559709679876,-0.05925117380943737,-0.08054369062379446,0.13163577455322997,-0.005548589929110973,0.22648251339416375,-0.008847050078673339
one,0.02208386587487366,-0.0073725617017871775,-0.03501064260103526,-0.024245141590744416,-0.09208241811115726,0.013334691282220933,0.09635702441959919,-0.1768728239138782,0.09510729418371472,0.023647893453774122,0.09522495836219524,-0.07121541706250883,-0.0025691585020474923,0.07369231268733048,-0.010079876780549866
firearms,0.0559650920948359,0.06353307869484044,-0.17578559794756216,0.0265052559803981,-0.04443437230436544,0.020040379554991824,-0.005491472536416251,0.15712402467940656,0.05016609890880247,-0.13545334570287315,0.09400047014401458,-0.027075842031040066,-0.16560418640322883,0.09502866831272665,-0.008518251444530564
national,-0.008221710189147875,0.027198795552009207,0.0006335892200933438,0.061465162707421216,-0.09184297441490706,0.0062418299780642355,-0.17255990568024895,0.08841924111101927,0.08987472853217698,-0.04316189240942035,0.012917100380252169,0.10793524022743235,0.009122993874324758,-0.07928535841237595,-0.008736840476693868
house,-0.10573525524776078,-0.030345470783826302,-0.10837870914679075,0.03681447160779821,0.015061511663939783,-0.09327605365676149,-0.03462044291544165,0.014123357170104456,0.013389504141844874,-0.007052014196168163,-0.14412612658901033,-0.025970880910956194,0.4720105037975627,0.0016584266218042023,-0.0035528215563382383
states,-0.10850742107514953,-0.031331022751823055,-0.08324087506890826,-0.12476901715598361,0.02369215671191438,0.03047401926020942,-0.19564250511134765,0.20638442980545568,0.05784455586980965,-0.06116603565684966,0.011784473402045097,-0.16238869247290247,-0.09005197411760159,0.5339156143181881,-0.006997705957057234
violence,-0.1475562560341284,0.015126198415974953,0.11300529700645356,0.0363787274136712,-0.023909796467248685,0.0243946384374905,-0.040328366422774785,-0.11976915582835646,-0.04157031159664772,0.09840433887932162,-0.04491430519412653,0.08328537437680171,0.013812708869404219,0.040580562368108426,-0.006939654223943769
ban,-0.08081005695843807,0.005090901392280182,-0.06406833913267712,-0.14580076028794467,0.04196372030599712,0.26820954185894275,-0.11932603586537986,-0.09282460618468874,0.001755173425625241,-0.0909365141982761,-0.19251272575377007,0.17752835237349893,0.26592349142259314,0.03016063040165912,-0.004352772799423099
president,0.023682183983759843,0.049746709533568814,-0.10657602228981637,0.025437125493133074,-0.12619178222308752,-0.1037075800828873,-0.056219180398329294,-0.03930818426857011,-0.03205396396375273,0.035386370102380035,-0.08843707654129307,0.04502103966819313,0.26740026797661265,0.11138081726628551,-0.005560724256195813
school,-0.02965390004976965,-0.007893744251621072,0.047161437401624935,0.019407043217528654,-0.06777768167638898,-0.004924161933436495,-0.12965541275745648,-0.09037555881485594,-0.01161992753512641,0.14140942655186214,0.0420395494325745,0.14767623612670816,-0.02459756477002984,-0.025816025623603207,-0.005379715318010335
background,-0.06569975422252558,0.0856790232076642,-0.1058158942328107,-0.05103589575633623,-0.008676710448037769,0.14096375283822973,-0.1490113648025961,0.18687770246051014,-0.023266668697851246,-0.10156069003049598,-0.10426479108404675,0.09981623424621976,0.14771034761608937,-0.0467195633876308,-0.004995727706382084
rifle,0.08505647077987846,-0.03600511463849779,-0.027944153830820426,-0.1157807700451166,-0.005344617450030385,0.006199307306994237,-0.011719437526102794,0.04713801810293122,-0.036469558324160455,-0.04367813117656863,0.15723330466511495,0.10295276594464599,0.08447379224079603,-0.1988729879947284,-0.007238888054335187
