word,Economic,Capacity and Resources,Morality,Fairness and Equality,"Legality, Constitutionality, Jurisdiction",Policy Prescription and Evaluation,Crime and Punishment,Security and Defense,Health and Safety,Quality of Life,Cultural Identity,Public Sentiment,Political,External Regulation and Reputation,Other
marriage,-0.057698365,0.06304345,0.0256713,0.007919161,0.037600175,0.0041052857,0.061855253,0.0010402421,-0.05330273,0.014484519,0.059347764,0.0004884291,0.0043936097,0.034109443,0.0016215431
gay,0.07830685,0.063778885,-0.008128898,0.029125147,-0.050962385,-0.037647553,0.08629614,0.0033806001,-0.08305934,-0.044554338,0.06295832,0.05244008,0.054045066,0.058121856,-0.006573652
state,0.034984175,-0.06243901,-0.07450383,-0.061347034,0.06535019,0.078882575,-0.061709363,-0.0011916984,0.036463197,-0.034352448,-0.01696512,-0.018467564,-0.017667627,0.079304285,-0.0027188482
samesex,0.031701688,0.06416031,0.05186884,0.07550727,0.010962232,0.027842103,0.011683229,-0.0030515944,0.05012203,-0.08782583,0.05135046,0.047008537,-0.017135728,0.028849134,-0.0067797718
said,-0.08586858,0.07853666,0.009217275,-0.066490464,-0.028096464,-0.047936723,0.09488341,0.0006160655,0.08053965,0.045976933,-0.07208589,0.07326043,0.058512505,0.08446798,0.0039786524
court,-0.07690712,0.011992484,-0.09428249,-0.0486294,0.08460466,-0.07476505,0.007979067,0.0041573383,-0.032968037,-0.0556637,-0.029137246,-0.066309415,-0.07539992,0.04027619,0.0047061504
couple,0.06751353,0.085862376,-0.08619129,0.065441474,0.047035635,0.062226284,0.050369743,0.002197394,-0.021786576,0.070102684,0.0107593285,-0.07343543,-0.07633496,0.080043934,-0.005504003
right,-0.06512244,0.07154603,-0.05477483,0.0965352,0.048809335,0.00516503,0.00455838,-0.0007658715,0.041126896,-0.012201237,-0.043843135,0.0726597,-0.034169376,0.028922364,-0.00027275452
would,-0.07915019,0.05397456,-0.018973872,-0.051669322,0.017341658,0.10700169,-0.04665174,-0.005617387,0.06190148,-0.026073927,-0.058690492,-0.06930733,0.050947472,-0.10538577,-0.002651649
law,-0.06479645,0.03973671,-0.019189233,0.070477635,0.0815479,0.055109177,0.07803164,0.005886474,0.02993615,-0.099090815,-0.10082885,-0.05745739,-0.051427025,0.087880954,0.000962694
