word,Economic,Capacity and Resources,Morality,Fairness and Equality,"Legality, Constitutionality, Jurisdiction",Policy Prescription and Evaluation,Crime and Punishment,Security and Defense,Health and Safety,Quality of Life,Cultural Identity,Public Sentiment,Political,External Regulation and Reputation,Other
immigration,0.031513415,0.047886085,0.08021236,0.0075111454,0.041354056,0.057581227,0.047261596,-0.035406064,-0.09626608,-0.061357487,-0.03710034,0.06983999,0.06083448,-0.054560266,0.061323144
said,-0.015905533,0.008525175,-0.0024928036,-0.046174396,-0.018649206,-0.047076065,0.052637506,0.02737525,0.07123789,0.023527993,-0.093497254,0.043000843,-0.007016034,0.0695711,0.05423222
immigrant,0.039431904,-0.07155482,0.073799804,0.034807045,-0.058819283,0.007487635,0.026881006,-0.09663941,0.089780174,-0.0178581,0.09357513,0.076583736,0.008377271,-0.10980761,0.06338229
state,0.05014762,0.039915685,-0.063086666,-0.062471688,0.06140976,0.047579534,-0.004732156,-0.0008202767,0.070461914,-0.03823875,0.0068690632,-0.075335644,-0.050174616,0.1060295,0.036859803
illegal,0.0500941,-0.04662511,-0.12810801,0.0030768968,0.06615214,0.07457593,0.085008815,0.08423218,-0.062499084,-0.07652179,-0.083072096,0.10408635,0.04327118,-0.0109484615,0.011097519
would,0.037201878,0.018515456,0.033292126,-0.03267378,-0.014329104,0.097412944,-0.05904649,0.04576034,-0.04015306,0.065415055,-0.072431624,-0.07040433,0.008561217,0.078661166,0.082038194
year,0.038971428,0.10426029,-0.08993089,-0.0077408077,-0.04549675,0.047985725,0.042147204,-0.07731284,-0.046198875,0.057003748,0.017723173,-0.036412492,-0.049038287,-0.0037018047,-0.0782313
u,0.051736314,-0.013981867,0.06790521,0.03007748,0.053090025,0.044175446,-0.018675905,0.096434526,-0.025999144,0.047305353,-0.010747016,0.024925767,-0.094919644,0.108526185,0.09376529
new,0.045163028,-0.012671029,0.016072782,0.058240026,7.1429546e-05,0.032061387,-0.10214381,0.011811326,-0.07357657,0.030649947,0.07553996,0.040926147,-0.07814929,-0.0077723074,0.06025104
law,-0.097531855,-0.0968419,0.08108519,0.08623212,0.096568875,0.059013937,0.018733751,-0.05809713,-0.0802168,-0.05740008,-0.07371392,-0.006739801,-0.058063313,-0.08367777,-0.10668861
united,-0.015827714,-0.11965211,0.06665486,0.07941613,-0.011904878,0.04558349,0.00587416,0.08350534,0.07681205,0.023369899,0.03012357,-0.038590625,-0.091864854,0.100807026,0.016830072
